date,latitude,longitude,depth_m,temperature_C,salinity,dissolved_inorganic_carbon,alkalinity,pH_insitu,pH_25C
20-01-2016,4.9883,137.06,10,28.385,34.508,1941.3,2267.1,8.0576,8.109
20-01-2016,4.9883,137.06,0,28.382,34.517,1941.5,2267.1,8.0571,8.1081
02-02-2016,33.5,141.49,0,20.613,34.893,1995.4,2289.1,8.1169,8.0504
03-02-2016,31.982,142.97,0,18.811,34.806,2004.1,2285.7,8.1222,8.0283
03-02-2016,31.982,142.97,10,18.837,34.819,2004.2,2284.2,8.1203,8.0272
04-02-2016,-0.002,142,0,29.341,34.557,1932.2,2275.1,8.0566,8.1221
04-02-2016,29.997,145.05,0,19.69,34.851,2003.6,2288,8.1227,8.0421
04-02-2016,-0.002,142,10,29.351,34.544,1935.3,2276.4,8.0562,8.1222
05-02-2016,27.989,147,0,23.113,35.049,1992,2301.2,8.1135,8.0849
06-02-2016,-0.0083,146.15,10,29.349,34.492,1924.6,2270.5,8.0722,8.1383
06-02-2016,-0.0083,146.15,0,29.67,34.516,1930.4,2275.8,8.0616,8.1322
07-02-2016,24.037,149.34,0,24.725,35.173,1980,2306.8,8.0954,8.0912
08-02-2016,5.001,147.85,0,28.885,34.782,1951.6,2287.2,8.0484,8.107
08-02-2016,20.01,149.31,0,26.298,35.164,1967.9,2306.4,8.0899,8.1096
09-02-2016,9.9877,149.33,10,27.718,34.693,1954.7,2280.1,8.0521,8.0934
09-02-2016,9.9877,149.33,0,27.717,34.707,1956.1,2281.8,8.0501,8.0911
10-02-2016,48.65,-126.67,6,9.4498,32.4154,2011.4,2171.6,8.045670652,7.813010524
10-02-2016,12.978,149.34,10,27.387,34.315,1934.5,2255,8.0601,8.0965
10-02-2016,12.978,149.34,0,27.377,34.317,1935.8,2254.5,8.0637,8.0996
10-02-2016,14.987,149.33,0,27.085,34.813,1958.1,2283.5,8.0793,8.1108
10-02-2016,48.65,-126.67,10,9.448,32.4146,2012.5,2173.4,8.047080214,7.81447739
10-02-2016,14.987,149.33,10,27.077,34.808,1958.8,2282.8,8.0792,8.1109
11-02-2016,12.992,149.31,0,27.391,34.312,1934.1,2251.3,8.0656,8.1017
11-02-2016,12.992,149.31,10,27.395,34.312,1939,2251.4,8.0666,8.1031
11-02-2016,48.97,-130.67,6,8.7004,32.3824,2017.4,2167.1,8.030850921,7.787643838
13-02-2016,49.28,-134.66,5,8.7394,32.4323,2002.4,2175.1,8.08710905,7.842059977
13-02-2016,49.28,-134.66,10,8.7421,32.4282,2000.2,2183.6,8.111511226,7.865720354
14-02-2016,49.57,-138.67,5,7.9857,32.4966,2027.1,2175.8,8.036896567,7.782711501
16-02-2016,50,-145,5,6.6087,32.6617,2052.5,2193.6,8.032950959,7.758302661
25-02-2016,24.017,164.97,0,24.037,35.481,2010.5,2325.6,8.0911,8.0765
26-02-2016,24.272,160.03,0,24.595,35.411,2001.5,2321.7,8.0976,8.0915
26-02-2016,24.272,160.03,10,24.576,35.399,1993.2,2320.4,8.0973,8.0912
27-02-2016,24.233,155.22,0,25.009,35.365,1998.3,2319.4,8.0922,8.0923
27-02-2016,24.233,155.22,10,25,35.372,1986.5,2320.7,8.0963,8.0967
29-02-2016,24.268,149,0,24.256,35.261,1997.9,2313.8,8.0964,8.0851
29-02-2016,28.012,146.99,0,23.134,35.193,1997.5,2307.7,8.1006,8.0723
02-03-2016,29.985,147.48,0,19.852,34.98,2006.8,2296.5,8.1066,8.0286
02-03-2016,24.233,144.85,0,24.649,35.137,1978.8,2303.5,8.0985,8.0932
03-03-2016,32.005,147.94,0,18.756,34.87,2007.7,2290.3,8.1117,8.0171
03-03-2016,24.244,140.25,0,24.169,35.058,1979.9,2297.2,8.0997,8.0871
03-03-2016,32.005,147.94,10,18.791,34.856,2007.5,2290.2,8.1151,8.0213
04-03-2016,34.003,148.57,0,18.126,34.825,2013.9,2287.7,8.1124,8.0082
06-03-2016,37.016,149.68,0,11.29,34.279,2069.5,2273.5,8.0801,7.8731
06-03-2016,37.016,149.68,10,11.286,34.27,2069.8,2271.5,8.0791,7.8725
06-03-2016,36.022,149.3,0,14.989,34.666,2045.5,2285.4,8.1021,7.9505
06-03-2016,36.022,149.3,10,15,34.671,2044.9,2285.8,8.0993,7.9483
07-03-2016,37.992,148.98,0,14.145,34.579,2043.8,2279,8.0935,7.9294
07-03-2016,37.992,148.98,10,14.146,34.573,2045.5,2278.6,8.0934,7.9296
08-03-2016,39.684,147.89,0,15.159,34.688,2047.7,2285.5,8.084,7.9354
09-03-2016,41.67,146.49,0,1.0761,33.028,2133,2236.2,7.9997,7.6449
11-04-2016,30.027,136.97,0,19.798,34.81,1993.7,2285.2,8.1066,8.0278
11-04-2016,30.027,136.97,10,19.806,34.817,2004.1,2287.4,8.1109,8.0325
11-04-2016,24.249,140.29,0,26.353,35.142,1974.2,2303.8,8.0781,8.0986
12-04-2016,23.992,136.99,0,25.318,35.028,1981.9,2297.2,8.0733,8.0781
13-04-2016,24.256,135,0,24.861,34.9,1979.8,2291.2,8.0747,8.0726
13-04-2016,24.027,137.01,10,25.209,35.079,1988.4,2302.9,8.0697,8.0732
13-04-2016,24.027,137.01,0,25.704,34.97,1981.6,2295.3,8.0618,8.0724
15-04-2016,24.665,130.01,0,23.419,34.821,1984.4,2285.6,8.0745,8.0506
16-04-2016,26.997,127.51,0,22.327,34.842,1981.1,2286.1,8.0991,8.0586
17-04-2016,27.483,128.25,0,24.157,34.844,1978.2,2285.4,8.092,8.0793
29-04-2016,33.499,141.51,0,20.09,34.882,2000,2289,8.1125,8.0381
30-04-2016,32.011,142.98,10,21.278,35.009,2001.8,2298.2,8.0971,8.0411
30-04-2016,32.011,142.98,0,21.361,35.04,1998.9,2299,8.0963,8.0412
01-05-2016,29.992,145.04,0,22.306,35.024,1992.8,2298.7,8.0866,8.0459
02-05-2016,28.012,147.01,0,22.935,35.117,1997.2,2305.7,8.0877,8.0565
03-05-2016,30.003,147.46,0,21.934,35.071,2001.8,2300.6,8.0859,8.0396
04-05-2016,32.007,147.93,0,19.824,34.882,1994.8,2288.5,8.1175,8.039
04-05-2016,-66.333,-170,6,-1.504,34.087,2195.3,2303.6,8.0393,7.6421
05-05-2016,33.983,148.57,0,18.716,34.846,2003.1,2288.1,8.1215,8.0262
06-05-2016,-63.993,-170.06,7,0.107,34.094,2190.8,2302.7,8.0157,7.652
06-05-2016,37.011,149.67,0,14.283,34.409,2037.8,2279.5,8.0914,7.9294
06-05-2016,35.989,149.31,10,20.102,34.852,1996.8,2290.2,8.1134,8.0395
06-05-2016,35.989,149.31,0,20.119,34.857,1993.6,2290.8,8.1103,8.0363
07-05-2016,37.989,148.99,0,16.753,34.742,2023,2287.9,8.1084,7.9835
08-05-2016,25.589,-113.78,10,18.3,33.615,2017.1,2250.4,8.0484,7.9481
08-05-2016,-62.003,-169.99,5,0.878,34.07,2194.5,2297.3,7.9856,7.6286
08-05-2016,-62.499,-170,5,0.694,34.059,2188.4,2298.9,8.0113,7.6493
08-05-2016,-63.004,-170.04,4,0.401,34.078,2189.7,2298,8.0093,7.6431
08-05-2016,25.589,-113.78,5,18.297,33.614,2014.9,2246.9,8.0466,7.9461
08-05-2016,25.589,-113.78,6,18.299,33.614,2015.4,2242.4,8.037,7.9367
09-05-2016,39.678,147.9,0,4.6025,32.954,2061.8,2236.8,8.1321,7.8217
09-05-2016,-61.006,-170,6,1.531,33.998,2173.2,2289.7,8.0172,7.6674
09-05-2016,25.75,-113.46,10,19.007,33.904,2021,2270.3,8.042,7.9524
09-05-2016,25.92,-113.14,4,18.679,33.835,2021.8,2263.5,8.0548,7.9599
09-05-2016,26.09,-112.82,4,16.994,34.069,2013.4,2282.3,8.118,7.9967
09-05-2016,26.09,-112.82,10,16.762,34.03,2033.1,2278.5,8.0825,7.9585
09-05-2016,26.18,-112.63,3,16.711,34.028,2043.7,2279.4,8.0545,7.9299
09-05-2016,26.18,-112.63,5,16.674,34.022,2054.5,2280.4,8.0337,7.909
09-05-2016,26.18,-112.63,10,16.322,34.045,2076.3,2282,7.9882,7.8594
09-05-2016,-61.492,-169.99,8,1.441,34.039,2185,2293.2,7.9936,7.6444
09-05-2016,25.75,-113.46,3,18.999,33.904,2022.2,2268,8.0418,7.9518
10-05-2016,41.663,146.34,0,4.4692,32.97,2017.8,2244.5,8.2563,7.9386
10-05-2016,27.39,-116.19,4,18.115,33.486,2020.1,2237.5,8.0322,7.9292
10-05-2016,27.55,-115.87,5,17.854,33.526,2014,2242.2,8.0394,7.9324
10-05-2016,27.55,-115.87,10,17.726,33.522,2013,2239.3,8.0418,7.933
11-05-2016,28.44,-114.14,5,18.715,33.7,2016.9,2250.5,8.0343,7.9402
11-05-2016,28.44,-114.14,10,18.464,33.697,2014.4,2251,8.0395,7.9418
11-05-2016,28.44,-114.14,2,18.714,33.7,2015.8,2251.3,8.0332,7.939
11-05-2016,28.221,-114.57,4,18.338,33.67,2016,2254.5,8.036,7.9362
11-05-2016,28.39,-114.23,6,18.793,33.727,2018.5,2252.5,8.0289,7.9361
11-05-2016,28.39,-114.23,10,18.664,33.721,2019.8,2252,8.0299,7.9353
11-05-2016,27.72,-115.54,9,18.467,33.63,2015.1,2246.6,8.0361,7.9384
11-05-2016,27.79,-115.41,3,17.581,33.556,2015,2243.4,8.049,7.9377
11-05-2016,27.851,-115.29,4,16.805,33.69,2040,2255.7,8.013,7.8907
11-05-2016,27.851,-115.29,10,16.775,33.681,2042.8,2250.8,8.0149,7.8923
11-05-2016,28.05,-114.89,4,17.653,33.627,2009.1,2250.3,8.0685,7.958
11-05-2016,27.72,-115.54,4,18.469,33.632,2016,2246.5,8.0361,7.9383
11-05-2016,28.221,-114.57,10,18.339,33.665,2016.7,2253,8.0332,7.9337
11-05-2016,28.39,-114.23,4,18.83,33.724,2018.8,2250.4,8.0303,7.938
12-05-2016,30.686,-118.79,6,17.371,33.417,2012.8,2233.9,8.0289,7.9148
12-05-2016,30.686,-118.79,5,17.34,33.416,,,8.0312,7.9166
12-05-2016,30.686,-118.79,10,17.091,33.407,2013.4,2228.4,8.0362,7.918
13-05-2016,-58.997,-170,6,2.519,33.892,2149.8,2278.8,8.0397,7.7032
13-05-2016,31.62,-116.91,10,17.77,33.533,2016,2244.5,8.0409,7.9328
13-05-2016,31.62,-116.91,4,17.831,33.537,2015.7,2248,8.0405,7.9331
13-05-2016,31.521,-117.11,10,17.494,33.53,2017,2241.3,8.0411,7.9288
13-05-2016,31.521,-117.11,4,17.537,33.524,2017.8,2242,8.0417,7.9298
13-05-2016,31.449,-117.45,4,17.606,33.552,2015.6,2243.4,8.0426,7.9318
13-05-2016,31.02,-118.12,5,17.376,33.348,2013.3,2228.1,8.031,7.917
13-05-2016,31.19,-117.79,4,17.515,33.536,2016.4,2242.7,8.0434,7.9312
13-05-2016,30.85,-118.45,10,17.279,33.43,2012.3,2235,8.0372,7.9218
13-05-2016,30.85,-118.45,4,17.277,33.432,2012.9,2233.7,8.0364,7.9208
13-05-2016,30.85,-118.45,4,17.279,33.43,,,8.0365,7.9209
13-05-2016,31.19,-117.79,10,17.521,33.536,2016.5,2241,8.0506,7.9386
14-05-2016,31.69,-116.77,4,17.33,33.512,2015.4,2242.8,8.0458,7.9308
14-05-2016,31.709,-116.73,3,15.845,33.502,2042.2,2239.6,8.0058,7.8693
14-05-2016,40.001,144.96,0,10.017,33.956,2046.4,2270.3,8.1615,7.9328
14-05-2016,31.709,-116.73,10,13.562,33.483,2075.6,2234.6,7.9532,7.7847
14-05-2016,33.487,-117.76,4,17.044,33.515,2009.4,2247.5,8.0724,7.9526
14-05-2016,33.487,-117.76,5,16.975,33.513,2019.9,2246.9,8.0556,7.9351
14-05-2016,33.487,-117.76,10,16.463,33.494,2072.6,2243.2,7.9412,7.8156
14-05-2016,33.48,-117.77,4,16.907,33.519,2013,2247.3,8.0733,7.9515
14-05-2016,33.48,-117.77,10,16.732,33.513,2015.4,2244.5,8.0656,7.9415
14-05-2016,33.351,-118.04,4,17.93,33.536,2012.6,2244.1,8.0512,7.9451
14-05-2016,33.351,-118.04,10,17.774,33.535,2011.4,2244.3,8.0538,7.9455
14-05-2016,31.69,-116.77,10,16.817,33.498,,,8.051,7.9284
14-05-2016,-57.009,-170,6,3.919,33.913,2134.6,2272.4,8.0424,7.7266
15-05-2016,32.35,-120.1,10,15.023,33.249,2020.5,2223.4,8.0433,7.894
15-05-2016,32.35,-120.1,5,15.032,33.249,2020,2223.7,8.0447,7.8953
15-05-2016,32.773,-119.23,10,15.786,33.375,2013.8,2229.6,8.0445,7.9066
15-05-2016,32.773,-119.23,4,15.785,33.374,2013.7,2228.3,8.0458,7.9077
15-05-2016,40.007,149,0,12.303,34.04,2021.9,2272.2,8.1649,7.9712
15-05-2016,-54.498,-170,9,6.061,34.128,2123.2,2277.6,8.0489,7.7649
15-05-2016,33.159,-118.42,4,17.634,33.512,2011.4,2241.3,8.0498,7.9393
15-05-2016,-55.501,-169.99,6,4.234,33.92,2132.8,2272.1,8.0413,7.7303
15-05-2016,-55.986,-170.02,7,4.042,33.914,2133.8,2268.4,8.0321,7.7189
15-05-2016,33.159,-118.42,10,17.389,33.511,2013.8,2242.6,8.0534,7.9394
16-05-2016,-53.99,-169.95,6,6.846,34.175,2120.3,2273.5,8.0338,7.7622
16-05-2016,34.139,-121.16,10,15.274,32.846,1996.2,2197.7,8.047,7.9015
16-05-2016,31.95,-120.9,3,15.848,33.004,2001.2,2207.3,8.0436,7.9065
16-05-2016,34.139,-121.16,3,15.301,32.848,1994.5,2198.9,8.048,7.9026
16-05-2016,-53.502,-169.99,9,7.033,34.185,2118.3,2276.5,8.0428,7.7737
17-05-2016,34.45,-120.49,4,13.47,33.562,2067.2,2246,7.9911,7.8198
17-05-2016,39.983,154.32,0,12.169,34.303,2059,2274.7,8.1185,7.9238
17-05-2016,34.45,-120.49,10,13.421,33.562,2079.1,2246.7,7.9583,7.7875
17-05-2016,34.44,-120.51,10,13.267,33.548,2068.8,2243.1,7.9939,7.8197
17-05-2016,34.44,-120.51,5,13.313,33.547,2070.7,2244.5,7.9955,7.8217
17-05-2016,34.44,-120.51,3,13.343,33.55,2070.2,2239.7,7.9933,7.82
17-05-2016,34.411,-120.58,3,12.833,33.554,2084.7,2242,7.9451,7.7659
17-05-2016,34.374,-120.66,10,11.763,33.614,2129.8,2242.2,7.8465,7.6566
17-05-2016,34.31,-120.79,10,13.5,33.472,2062,2243.3,7.9954,7.8246
17-05-2016,34.31,-120.79,5,13.508,33.472,2062.8,2238.5,7.9946,7.8238
17-05-2016,34.21,-121.02,10,13.574,33.118,2032.9,2221,8.031,7.8604
17-05-2016,34.21,-121.02,3,13.573,33.121,2030.9,2221.3,8.0322,7.8613
17-05-2016,34.139,-121.16,5,15.594,33.058,2001.2,2211.2,8.0483,7.9073
17-05-2016,-52.003,-170.07,5,8.046,34.274,2110.4,2280.7,8.0485,7.8008
17-05-2016,-52.503,-169.98,5,7.469,34.217,2115.2,2277.5,8.046,7.7831
17-05-2016,34.374,-120.66,5,11.769,33.617,2130.1,2239,7.8477,7.6576
18-05-2016,40.01,159.66,0,11.784,34.26,2069.5,2272.3,8.0897,7.8899
18-05-2016,36.737,-121.97,4,13.081,33.135,2034.1,2221.2,8.0316,7.8534
18-05-2016,36.758,-121.93,10,12.913,33.129,2039.1,2225.1,8.0171,7.837
18-05-2016,36.758,-121.93,3,13.265,33.101,2037.8,2220.7,8.0175,7.8424
18-05-2016,36.795,-121.85,4,12.927,33.309,2058.1,2235.7,8.0147,7.8346
18-05-2016,36.784,-121.87,3,12.985,33.212,2053.9,2227,7.9993,7.8206
18-05-2016,36.795,-121.85,10,12.653,33.321,2075.9,2230.8,7.9548,7.773
18-05-2016,36.81,-121.82,10,13.764,33.148,2033,2225.5,8.0373,7.8693
18-05-2016,36.81,-121.82,5,13.956,33.138,2028.5,2224.7,8.039,7.8737
18-05-2016,36.737,-121.97,9,12.858,33.129,2052.9,2221,7.9768,7.7972
18-05-2016,36.784,-121.87,10,12.811,33.262,2058.2,2229.1,7.9971,7.8161
18-05-2016,-50.503,-170.02,6,9.398,34.332,2099.6,2283.1,8.0647,7.83
18-05-2016,36.81,-121.82,3,14.002,33.139,2030.4,2226.9,8.0415,7.8767
18-05-2016,36.737,-121.97,7,12.996,33.134,2038.2,2220.1,8.019,7.84
19-05-2016,-47.99,-169.99,6,11.461,34.618,2089.4,2291.3,8.0683,7.866
19-05-2016,-48.508,-170,7,10.632,34.539,2094,2290.9,8.0725,7.8561
19-05-2016,36.442,-122.7,3,13.423,33.176,2043.8,2223.2,7.9972,7.825
19-05-2016,36.524,-122.43,3,13.011,33.221,2050.9,2225.2,8.0083,7.8297
19-05-2016,-48.999,-170,8,10.318,34.501,2097.6,2289.8,8.0674,7.8465
19-05-2016,36.694,-122.06,3,13.014,33.168,2040.1,2223,8.0238,7.8448
19-05-2016,36.712,-122.02,10,12.991,33.12,2065.6,2221.1,7.9637,7.7865
19-05-2016,36.694,-122.06,10,12.855,33.167,2057.1,2217.4,7.9778,7.7981
19-05-2016,36.712,-122.02,4,13.077,33.127,2041.9,2221.3,8.0262,7.8481
20-05-2016,37.814,-123.17,5,10.259,33.565,2137.4,2243.3,7.8471,7.6357
20-05-2016,37.75,-123.32,9,10.742,33.413,2104.1,2236.1,7.9007,7.6934
20-05-2016,-47.488,-169.98,5,11.677,34.62,2086.3,2294.5,8.0797,7.8787
20-05-2016,37.75,-123.32,3,10.742,33.413,2102.7,2235.8,7.9182,7.7098
20-05-2016,-47.115,-170.47,4,11.464,34.669,2097.1,2296.3,8.0628,7.8591
20-05-2016,40.026,165.02,0,11.751,34.272,2067.6,2271.4,8.0914,7.8911
20-05-2016,37.893,-123,3,9.9517,33.659,2162.9,2243.3,7.779,7.5677
20-05-2016,37.863,-123.07,4,10.12,33.622,2150.8,2245.7,7.82,7.6083
20-05-2016,37.863,-123.07,10,10.099,33.623,2151,2246,7.8192,7.6075
20-05-2016,37.893,-123,10,9.8736,33.656,2161.3,2245.5,7.7829,7.5705
21-05-2016,37.944,-122.88,2,10.362,33.661,2168.8,2245,7.7669,7.5621
21-05-2016,-46.331,-171.37,4,11.793,34.675,2088.5,2298.4,8.0663,7.8812
21-05-2016,37.944,-122.88,6,10.363,33.661,2170.9,2247.7,7.7643,7.5598
21-05-2016,37.97,-122.83,10,9.5204,33.749,2204.5,2254.1,7.6804,7.4713
21-05-2016,37.97,-122.83,5,9.5418,33.75,2204.4,2253.9,7.6899,7.48
21-05-2016,37.97,-122.83,3,9.5769,33.75,2204,2250.8,7.6804,7.4717
21-05-2016,37.944,-122.88,10,10.355,33.66,2176.2,2248.9,7.7497,7.5463
22-05-2016,-45.176,-172.73,5,12.421,34.654,2078.1,2292.5,8.0814,7.8917
22-05-2016,-44.835,-173.14,6,12.509,34.66,2077.4,2291.4,8.0793,7.8909
22-05-2016,-44.519,-173.5,10,12.644,34.714,2080.5,2297.7,8.0823,7.896
23-05-2016,-42.752,-174.65,6,14.283,35.045,2079.1,2311.4,8.082,7.9204
23-05-2016,-44.153,-173.94,4,13.415,34.87,2083.5,2304.6,8.0759,7.9012
23-05-2016,-42.933,-174.78,5,14.362,35.057,2078,2311.3,8.0827,7.9222
24-05-2016,40.22,-124.45,4,10.011,33.586,2094.7,2249.6,7.9848,7.7625
24-05-2016,40.203,-124.48,10,11.057,33.323,2069.9,2237.6,7.9984,7.7913
24-05-2016,40.203,-124.48,3,11.2,33.276,2065.6,2229.4,7.9996,7.7944
24-05-2016,40.22,-124.45,10,9.9327,33.592,2096.3,2249.4,7.9819,7.7588
24-05-2016,40.234,-124.41,10,9.7735,33.63,2102.3,2249.9,7.9748,7.7497
24-05-2016,40.246,-124.38,10,9.4375,33.627,2119,2248.1,7.9122,7.6854
24-05-2016,40.246,-124.38,5,10.514,33.581,2035.5,2255.5,8.1243,7.9045
24-05-2016,40.246,-124.38,3,10.562,33.581,2031.9,2257.3,8.1361,7.9166
24-05-2016,40.251,-124.38,10,9.9966,33.636,2092.2,2257.4,8.001,7.778
24-05-2016,40.251,-124.38,5,10.197,33.612,2068.7,2252.7,8.0547,7.8324
24-05-2016,40.251,-124.38,3,10.269,33.604,2063.3,2255.7,8.0683,7.8465
24-05-2016,40.234,-124.41,3,9.8962,33.627,2094.4,2252.2,7.9975,7.7729
25-05-2016,40.102,-124.71,10,12.947,32.697,2002.9,2196.3,8.0533,7.8728
25-05-2016,40.004,-124.94,4,13.292,32.777,2007.3,2200.7,8.0467,7.8713
25-05-2016,40.004,-124.94,10,13.261,32.778,2012.7,2202.9,8.0396,7.8641
25-05-2016,39.891,-125.2,4,13.208,33.075,2035,2220.7,8.0252,7.8491
25-05-2016,40.102,-124.71,3,12.996,32.698,2002.4,2197.2,8.0534,7.8734
26-05-2016,41.898,-124.8,4,11.979,32.533,1983.9,2185.1,8.1015,7.9049
26-05-2016,41.718,-125.66,4,13.98,32.316,1978.1,2173.7,8.0551,7.8899
26-05-2016,41.718,-125.66,10,13.977,32.318,1978.6,2174.2,8.0554,7.8903
26-05-2016,41.844,-125.05,4,13.137,32.285,1974.5,2175.9,8.081,7.9024
26-05-2016,41.844,-125.05,10,13.135,32.285,1976.1,2175.7,8.081,7.9026
26-05-2016,41.898,-124.8,10,11.981,32.533,1985.1,2185.3,8.0996,7.9032
26-05-2016,41.94,-124.61,5,10.973,33.193,2031.1,2234.2,8.1051,7.893
26-05-2016,41.94,-124.61,10,10.952,33.186,2031.3,2231.9,8.1001,7.888
26-05-2016,41.948,-124.56,3,10.941,33.337,2040.1,2243.6,8.1034,7.8907
26-05-2016,41.948,-124.56,10,10.928,33.347,2040.5,2242.1,8.1023,7.8897
26-05-2016,41.975,-124.42,3,9.6704,33.623,2113.7,2257.1,7.9725,7.7457
26-05-2016,41.975,-124.42,10,9.6638,33.621,2111.9,2257.8,7.959,7.733
27-05-2016,41.993,-124.33,10,9.6706,33.606,2125.9,2255.3,7.9263,7.7021
27-05-2016,44.2,-124.58,10,10.434,32.255,2019.5,2175.4,8.0078,7.7915
27-05-2016,44.2,-124.58,4,13.088,31.609,1885.5,2163.5,8.2498,8.0667
27-05-2016,44.2,-124.42,10,10.498,32.264,2022.2,2178.7,8.0154,7.7997
27-05-2016,44.2,-124.42,3,11.512,31.821,1964,2168.2,8.13,7.9255
27-05-2016,44.2,-124.26,10,12.734,32.338,1894.4,2190.4,8.2799,8.0909
27-05-2016,44.2,-124.26,4,12.919,32.299,1893.1,2187.5,8.2702,8.0841
27-05-2016,44.2,-124.17,10,11.258,33.048,1994,2232.6,8.1641,7.9549
27-05-2016,44.2,-124.17,2,12.24,32.818,1918.3,2215.8,8.2795,8.0826
27-05-2016,44.2,-124.14,10,11.252,33.064,2014.5,2233.5,8.1256,7.9173
27-05-2016,44.2,-124.14,4,12.391,32.803,1924.7,2218.1,8.256,8.0619
27-05-2016,41.998,-124.28,10,9.3671,33.671,2155.7,2258.9,7.8371,7.6139
27-05-2016,41.998,-124.28,4,9.3558,33.667,,,7.8383,7.6147
27-05-2016,41.998,-124.28,4,9.3565,33.667,,,7.8356,7.6122
27-05-2016,41.998,-124.28,4,9.3578,33.667,2154.8,2257.9,7.8373,7.6138
27-05-2016,41.993,-124.33,4,9.6908,33.603,2122.7,2254.8,7.9344,7.7098
28-05-2016,-42.396,-174.41,6,15.627,35.189,2070.5,2316.5,8.0858,7.9444
28-05-2016,44.652,-125,10,14.858,30.12,1928.9,2138.8,8.1152,7.9622
28-05-2016,44.651,-125.36,4,15.266,30.082,1880.4,2099.5,8.127,7.9797
28-05-2016,44.2,-124.98,3,14.408,29.146,1828,2068.2,8.1984,8.0367
28-05-2016,44.2,-124.98,10,12.549,31.704,1892.9,2116.4,8.162,7.9728
28-05-2016,44.651,-125.12,3,15.413,29.497,1846.1,2077.1,8.1656,8.0198
28-05-2016,44.652,-125,3,15.328,29.785,1860.8,2092.2,8.1595,8.0125
29-05-2016,44.652,-124.78,3,15.226,29.553,1848.9,2084.9,8.182,8.0331
29-05-2016,44.652,-124.78,10,13.291,30.893,1917.3,2130.7,8.1298,7.9527
29-05-2016,44.653,-124.65,3,14.534,29.91,1838.7,2097.4,8.2286,8.0682
29-05-2016,44.653,-124.65,10,14.504,29.905,1853.6,2104.3,8.2102,8.0499
29-05-2016,44.651,-124.29,3,14.48,30.484,1858.5,2121.6,8.2145,8.0535
29-05-2016,44.651,-124.29,10,12.389,31.546,1912.5,2156.7,8.1833,7.9911
29-05-2016,44.653,-124.1,3,11.21,33.099,2059.5,2241.3,8.0352,7.8288
29-05-2016,-42.169,-174.25,7,15.277,35.088,2071,2314,8.0869,7.9402
29-05-2016,-41.273,-173.65,6,15.403,35.119,2071,2313.9,8.0844,7.9397
29-05-2016,-40.836,-173.33,6,15.372,35.082,2069.1,2309.9,8.0819,7.9368
29-05-2016,46.191,-123.91,2,15.429,1.3764,886.4,885.53,7.8524,7.7049
29-05-2016,46.191,-123.91,3,15.278,1.9316,907.6,902.92,7.7958,7.6559
29-05-2016,46.248,-124,10,12.29,22.029,1668.3,1767.5,8.0141,7.8278
29-05-2016,46.191,-123.91,5,14.919,3.8623,1002.5,1000.6,7.7887,7.6518
29-05-2016,46.191,-123.91,7,14.843,4.239,1033.4,1033.3,7.7999,7.6618
29-05-2016,46.191,-123.91,9,14.741,5.3015,1052.5,1055.9,7.8109,7.6718
29-05-2016,46.191,-123.91,10,14.104,9.678,1184.3,1200.4,7.833,7.6851
29-05-2016,46.248,-124,2,15.294,4.1536,1003.5,1007,7.829,7.6941
29-05-2016,46.248,-124,5,14.641,6.6146,1083.8,1095.2,7.8552,7.7123
29-05-2016,46.248,-124,6,14.532,7.0022,1202,1227.6,7.9552,7.805
29-05-2016,46.248,-124,8,12.472,21.646,1506.8,1591.4,7.9829,7.8005
29-05-2016,46.246,-124.11,3,12.776,23.532,1623.3,1757.5,8.1326,7.9481
29-05-2016,46.246,-124.11,4,12.596,25.366,1722.2,1892.5,8.1491,7.9612
29-05-2016,46.246,-124.11,5,12.521,25.728,1760.9,1944.6,8.163,7.9735
29-05-2016,46.246,-124.11,7,12.536,26.666,1776.7,1971,8.1895,7.9996
29-05-2016,46.246,-124.11,10,12.405,29.874,1897.2,2093.4,8.1447,7.9538
30-05-2016,-39.97,-172.7,9,15.63,35.181,2071.4,2318,8.0822,7.9454
30-05-2016,46.13,-124.03,10,11.222,32.102,2017.2,2181.7,8.0214,7.8162
30-05-2016,-39.515,-172.41,6,16.22,35.302,2072.4,2323.6,8.0843,7.9519
30-05-2016,-40.397,-173.02,4,15.456,35.118,2072.6,2316.4,8.0852,7.9411
30-05-2016,46.13,-124.03,5,13.015,30.006,1885.1,2129.4,8.2026,8.0194
30-05-2016,46.13,-125.19,3,14.134,31.76,1945.9,2155.7,8.1016,7.9376
30-05-2016,46.13,-124.92,4,13.968,31.661,1943.4,2155.3,8.099,7.9326
30-05-2016,46.13,-124.09,4,12.823,29.013,1743.4,1979.7,8.2441,8.0573
30-05-2016,46.13,-124.09,5,12.673,29.437,1821.6,2079.1,8.259,8.0694
30-05-2016,46.13,-124.09,10,12.016,31.555,1944.8,2167.3,8.1622,7.9647
30-05-2016,46.128,-124.27,3,11.511,29.951,1890.1,2089.8,8.127,7.9227
30-05-2016,46.128,-124.27,5,11.453,30.553,1921.8,2131.9,8.1579,7.9519
30-05-2016,46.128,-124.27,10,11.672,31.904,1952.8,2179.2,8.1641,7.9613
30-05-2016,46.13,-125.19,10,14.139,31.755,1952.1,2157.6,8.0873,7.9239
30-05-2016,46.13,-124.03,3,13.499,28.605,1774.5,2032.8,8.2765,8.0994
30-05-2016,46.13,-124.92,10,13.905,31.838,1956.8,2160.4,8.0801,7.9134
